Country Name,Country Code,Time,Time Code,Labor force with primary education (% of total) [SL.TLF.PRIM.ZS],Labor force with tertiary education (% of total) [SL.TLF.TERT.ZS],Labor force with secondary education (% of total) [SL.TLF.SECO.ZS],Scientific and technical journal articles [IP.JRN.ARTC.SC],"Trademark applications, total [IP.TMK.TOTL]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Net official development assistance and official aid received (constant 2012 US$) [DT.ODA.ALLD.KD],"Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry, value added (% of GDP) [NV.IND.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Services, etc., value added (% of GDP) [NV.SRV.TETC.ZS]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2011 international $) [NY.GDP.PCAP.PP.KD]",Final consumption expenditure (constant LCU) [NE.CON.TOTL.KN],Gross national expenditure (constant LCU) [NE.DAB.TOTL.KN],Discrepancy in expenditure estimate of GDP (constant LCU) [NY.GDP.DISC.KN],"Wage and salaried workers, total (% of total employed) [SL.EMP.WORK.ZS]",Lending interest rate (%) [FR.INR.LEND],"Portfolio Investment, net (BoP, current US$) [BN.KLT.PTXL.CD]","Net capital account (BoP, current US$) [BN.TRF.KOGT.CD]",Gross capital formation (annual % growth) [NE.GDI.TOTL.KD.ZG],GDP (constant LCU) [NY.GDP.MKTP.KN],Exogenous spending,Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Capital-labour ratio,Gross capital formation (current LCU) [NE.GDI.TOTL.CN]
Belize,BLZ,1974,YR1974,..,..,..,..,..,..,31040000,..,..,..,..,..,13.55998517,..,..,..,..,..,..,..,..,..,392415500.000000000,..,..,..,..,..
Belize,BLZ,1975,YR1975,..,..,..,..,..,..,36450000,..,..,..,..,..,3.592824442,..,..,..,..,..,..,..,..,..,406514300.000000000,..,..,..,..,..
Belize,BLZ,1976,YR1976,..,..,..,..,..,..,49550000,..,..,..,..,..,-0.034020943,..,..,..,..,..,11.500000000,..,..,..,406376000.000000000,..,..,..,..,..
Belize,BLZ,1977,YR1977,..,..,..,..,..,..,36370000,..,..,..,..,..,6.496594287,..,..,..,..,..,11.300000000,..,..,..,432776600.000000000,..,..,..,..,..
Belize,BLZ,1978,YR1978,..,..,..,..,..,..,60800000,31.36165145,24.65263994,17.90393013,43.98570861,..,7.920807179,..,..,..,..,..,11.300000000,..,..,..,467056000.000000000,..,..,..,..,..
Belize,BLZ,1979,YR1979,..,..,..,..,..,..,60100000,30.76923077,21.92127122,15.13181654,47.30949801,..,7.517021513,..,..,..,..,..,11.599999999,..,..,..,502164700.000000000,..,..,..,..,..
Belize,BLZ,1980,YR1980,..,..,..,..,..,17.15019255,32720000,27.43830787,30.87544066,23.91304348,41.68625147,..,15.16651808,..,850900400.000000000,654643800.000000000,0.000000000,..,16.500000000,..,..,..,578325600.000000000,76318200.000000000,..,..,..,93900000.000000000
Belize,BLZ,1981,YR1981,..,..,..,..,..,19.02540176,26330000,26.13168724,27.45443857,20.3409759,46.41387419,..,1.290639737,..,701628200.000000000,714396200.000000000,-139828900.000000000,..,19.274999999,..,..,..,585789700.000000000,-11222400.000000000,..,112244898.000000000,..,100500000.000000000
Belize,BLZ,1982,YR1982,..,..,..,..,..,23.48675035,30050000,22.51192369,24.29252782,16.50238474,53.19554849,..,-0.283156225,..,791640200.000000000,716110400.000000000,-196755400.000000000,..,..,..,..,-20.558294800,584131000.000000000,-64776000.000000000,..,6839032527.000000000,..,74400000.000000000
Belize,BLZ,1983,YR1983,..,..,..,..,..,23.73015873,35130000,21.48214821,24.24242424,18.27182718,54.27542754,..,-2.106017315,..,737648100.000000000,662898200.000000000,-190325900.000000000,..,..,..,..,-4.660323117,571829100.000000000,-99256800.000000000,..,49960968.000000000,..,76400000.000000000
Belize,BLZ,1984,YR1984,..,..,..,..,..,19.7961119,34560000,20.83445491,26.9986541,19.65006729,52.16689098,..,1.957945127,..,639398400.000000000,627947800.000000000,-148706200.000000000,..,..,-700000.000000000,..,18.757873607,583025200.000000000,-103783600.000000000,..,3382899629.000000000,..,99300000.000000000
Belize,BLZ,1985,YR1985,..,..,..,..,..,21.10925173,48610000,20.37259615,24.96722028,16.71765734,54.66018357,..,1.066849255,..,630418800.000000000,664749700.000000000,-93012400.000000000,..,..,-700000.000000000,..,-7.221636130,589245200.000000000,-17507900.000000000,..,4759990788.000000000,..,90400000.000000000
Belize,BLZ,1986,YR1986,..,..,..,1,..,20.49594031,50790000,20.95213849,24.54175153,15.58044807,54.50610998,..,4.57425873,..,584852400.000000000,632290000.000000000,-78046800.000000000,..,14.691666667,..,..,-1.459909615,616198800.000000000,-61955600.000000000,..,799771494.000000000,..,92800000.000000000
Belize,BLZ,1987,YR1987,..,..,..,0,..,17.86295426,45360000,22.74624374,27.60851419,18.55175292,49.64524207,..,11.21577971,..,700630400.000000000,699931000.000000000,-150994400.000000000,..,14.141666667,..,..,19.771780397,685310300.000000000,-136373700.000000000,..,2011901388.000000000,..,121300000.000000000
Belize,BLZ,1988,YR1988,..,..,..,1,37,16.57669101,44030000,22.28496142,28.45849802,18.50178807,49.25654056,..,9.237596458,..,829107400.000000000,792240300.000000000,-226814700.000000000,..,13.558333333,..,..,26.383197301,748616500.000000000,-183190900.000000000,..,3138888889.000000000,..,159800000.000000000
Belize,BLZ,1989,YR1989,..,..,..,2,48,15.20033044,48660000,20.38819876,26.47515528,16.42857143,53.13664596,..,13.09084157,..,902406400.000000000,926114500.000000000,-232736400.000000000,..,13.766666667,..,..,35.008094342,846616700.000000000,-153238600.000000000,..,2127659574.000000000,..,220000000.000000000
Belize,BLZ,1990,YR1990,..,..,..,0,..,12.92821692,47870000,19.98050682,22.19437483,13.08827625,57.82511835,..,10.62857607,5165.86722,902330400.000000000,916419000.000000000,-240554100.000000000,..,14.041666667,..,..,-0.702608167,936600000.000000000,-260735100.000000000,87718000.000000000,305907173.000000000,2.415695752,211900000.000000000
Belize,BLZ,1991,YR1991,..,..,..,1,..,13.00816299,33020000,18.28921726,21.84152638,12.00526894,59.86926932,10.80000019,10.49704249,5601.360828,1053184400.000000000,1144798400.000000000,-207557700.000000000,..,14.241666667,..,..,17.486894382,1034915300.000000000,-97674599.999999900,96112000.000000000,4631525077.000000000,2.736390877,263000000.000000000
Belize,BLZ,1992,YR1992,..,..,..,2,..,13.52340089,37470000,18.27473889,21.0479967,11.77801037,60.67726442,10.80000019,12.0357579,6172.377972,1111909300.000000000,1220382700.000000000,-217241900.000000000,..,14.316666667,-200000.000000000,..,8.872326870,1159475200.000000000,-156334400.000000000,104619000.000000000,2421129861.000000000,2.638144123,276000000.000000000
Belize,BLZ,1993,YR1993,52.40000153,2.5,15.19999981,2,..,14.84026568,46360000,17.33915979,21.25582902,11.14625802,61.40501119,9.800000191,6.276563742,6450.447525,1179422200.000000000,1289607900.000000000,-263421900.000000000,70.400001526,14.366666667,-7000000.000000000,..,14.703761230,1232250400.000000000,-206064400.000000000,120573000.000000000,1480420248.000000000,2.644870742,318900000.000000000
Belize,BLZ,1994,YR1994,52,3,15.39999962,1,..,15.2866067,47440000,17.41958764,20.0163494,11.29671366,62.56406296,11.10000038,0.157938679,6330.479478,1122000000.000000000,1292245500.000000000,-84801900.000000000,69.400001526,14.775000000,-6106500.000000000,..,-31.746588735,1234196600.000000000,-26753000.000000000,131858000.000000000,2588235294.000000000,1.810719107,238757800.000000000
Belize,BLZ,1995,YR1995,54.59999847,3,15.69999981,2.3,..,14.28123405,24700000,18.3433822,20.08161359,11.23604572,61.57500421,12.5,0.643973578,6208.580172,1147800000.000000000,1296597000.000000000,-123024700.000000000,68.300003052,15.691666667,-3477000.000000000,..,6.596745098,1242144500.000000000,-68572200.000000000,126989000.000000000,2889908257.000000000,2.120117490,269231600.000000000
Belize,BLZ,1996,YR1996,42.20000076,11,18.60000038,1.3,..,14.14084617,28540000,18.34409972,20.49057583,11.63218221,61.16532445,13.80000019,1.428722665,6099.471162,1174400000.000000000,1318368000.000000000,-113975000.000000000,65.599998474,16.300000000,-10075000.000000000,-615000.000000000,-5.105810169,1259891300.000000000,-55498300.000000000,123123000.000000000,6397681676.000000000,2.120414545,261071800.000000000
Belize,BLZ,1997,YR1997,55.20000076,3.099999905,15.10000038,3.7,..,14.53079844,20330000,17.96645389,19.75774695,11.17486602,62.27579916,12.69999981,3.545178858,6089.593608,1204900000.000000000,1363798500.000000000,-106235700.000000000,64.500000000,16.291666667,-10215000.000000000,-905000.000000000,2.787941522,1304556700.000000000,-46993900.000000000,130509000.000000000,1047559187.000000000,2.022537909,263959400.000000000
Belize,BLZ,1998,YR1998,52.79999924,3.299999952,16.10000038,0.8,..,14.3324791,22190000,17.30450651,19.69292147,11.00651273,63.00257202,14.30000019,3.740956602,6079.261142,1276500000.000000000,1455206500.000000000,-81122100.000000000,66.599998474,16.500000000,-12500000.000000000,200000.000000000,-2.001099066,1353359600.000000000,20724800.000000000,140301000.000000000,-870827286.000000000,1.872936045,262774800.000000000
Belize,BLZ,1999,YR1999,53.40000153,3.5,15,2.5,..,13.50368925,62390000,17.84180247,18.63706793,10.36013039,63.52112961,12.80000019,8.780371455,6371.372856,1362400000.000000000,1682498100.000000000,-42791200.000000000,65.000000000,16.272500000,-38516616.080000000,2725500.000000000,39.664863812,1472189600.000000000,167517300.000000000,148691000.000000000,-1213135327.000000000,2.423188357,360306300.000000000
Belize,BLZ,2000,YR2000,..,..,..,0.3,..,12.90752964,23650000,17.36807251,20.57283859,10.8700898,62.0590889,10.89999962,13.03876213,6960.76119,1447800000.000000000,2008644900.000000000,33191700.000000000,..,16.005000000,-113137162.400000000,306000.000000000,45.403310210,1664144900.000000000,377691700.000000000,151698000.000000000,614016515.000000000,3.478513889,527683600.000000000
Belize,BLZ,2001,YR2001,..,..,..,1.7,285,13.09268919,34820000,15.78809589,19.93109069,10.30605543,64.28081342,9.100000381,5.015662999,7089.809346,1580500000.000000000,2038912800.000000000,17479400.000000000,..,15.454166667,19407136.036072500,13753720.500000000,-16.434999352,1747612800.000000000,308779400.000000000,163577000.000000000,1157407407.000000000,2.642259609,432212900.000000000
Belize,BLZ,2002,YR2002,..,..,..,0.9,1048,14.30483432,33570000,15.33867174,19.19223073,9.655444013,65.46909754,10,5.118559443,7247.686556,1701100000.000000000,2071265400.000000000,-72839300.000000000,..,14.834166667,-124046567.962751000,15954997.500000000,0.469776161,1837065400.000000000,161360700.000000000,172856000.000000000,2205117537.000000000,2.571491299,444497700.000000000
Belize,BLZ,2003,YR2003,..,..,..,1.6,647,14.62109355,15630000,16.80640403,17.45613183,9.013990517,65.73747,10.30000019,9.329248703,7719.806735,1768200000.000000000,2135549800.000000000,-27696200.000000000,..,14.345000000,-79218382.830376300,5845747.000000000,-10.825796921,2008449800.000000000,99403799.999999800,190726000.000000000,2605332791.000000000,2.128094229,405882900.000000000
Belize,BLZ,2004,YR2004,..,..,..,1,813,13.95755542,9290000,16.59989051,17.6281546,9.021317129,65.77195489,10.5,4.648087296,7875.175666,1762100000.000000000,2068204300.000000000,-85201900.000000000,..,13.941666667,-76639446.795809000,9279553.500000000,-0.946674564,2101804300.000000000,-118801900.000000000,212643000.000000000,3094624083.000000000,1.945253312,413644500.000000000
Belize,BLZ,2005,YR2005,42.40000153,12.39999962,16.39999962,3,764,14.44993806,14260000,15.38738183,17.30956118,8.938528876,67.3030518,11,2.578008809,7873.048839,1742513300.000000000,2073404800.000000000,-100290600.000000000,69.300003052,14.255000000,-17845088.188813900,2589717.500000000,10.190485098,2155989000.000000000,-182874800.000000000,222884000.000000000,3636713489.000000000,2.091558838,466175000.000000000
Belize,BLZ,2006,YR2006,..,..,..,2.9,748,14.17606167,9930000,14.74996057,20.37346201,11.80045501,64.87657743,9.399999619,4.58160037,8022.161345,1706068200.000000000,2008934800.000000000,-97080300.000000000,..,14.209166667,21606114.064830500,8565160.435000000,-7.244107016,2254767800.000000000,-342913300.000000000,219464000.000000000,4232845897.000000000,2.142173204,470129900.000000000
Belize,BLZ,2007,YR2007,..,..,..,1.1,766,15.03723376,23630000,13.39384707,21.05876982,12.82329995,65.54738311,8.5,1.105586127,7902.865228,1781646900.000000000,2120385100.000000000,-70614400.000000000,..,14.333333333,-78745499.731249600,3446015.890000000,2.351737193,2279696200.000000000,-229925500.000000000,233920000.000000000,2315984293.000000000,2.163617049,506113300.000000000
Belize,BLZ,2008,YR2008,..,..,..,1.9,805,15.37683638,23680000,12.65130154,22.19456397,14.43694928,65.15413449,8.199999809,3.229101316,7951.230903,1764290500.000000000,2304019900.000000000,-8249600.000000000,..,14.140833333,-167567.961738875,8726502.730000000,33.864790403,2353309900.000000000,-57539600.000000000,250104000.000000000,6389275766.000000000,2.800994386,700539900.000000000
Belize,BLZ,2009,YR2009,..,..,..,2,..,15.90399768,28330000,12.7904638,21.48937815,13.04356935,65.72015805,11.19999981,0.713250728,7809.992526,1832641600.000000000,2159358800.000000000,-83859300.000000000,..,14.081666667,9654114.942661830,17114374.955000000,-25.074409786,2370094900.000000000,-294595400.000000000,274032000.000000000,-1080019637.000000000,1.861326050,510062900.000000000
Belize,BLZ,2010,YR2010,..,..,..,2.8,..,15.94687604,25710000,13.22475634,21.66197097,14.04575089,65.1132727,10.80000019,3.323871124,7876.785094,1931200200.000000000,2166954900.000000000,-25453700.000000000,..,13.883333333,7814892.521119160,5326165.470000000,-36.380089947,2448873800.000000000,-307372600.000000000,279053000.000000000,5576823837.000000000,1.324088614,369490900.000000000
Belize,BLZ,2011,YR2011,..,..,..,2.5,979,15.42565139,21850000,13.13107301,22.60025251,15.46337107,64.26867447,12.30000019,2.103950804,7857.224198,2000553200.000000000,2357654500.000000000,-5573500.000000000,..,13.363333333,13194329.226516200,25804292.778400000,38.844998859,2500396900.000000000,-148315900.000000000,296421000.000000000,-3648143303.000000000,1.707490023,506135900.000000000
Belize,BLZ,2012,YR2012,53.20000076,5.599999905,34.20000076,..,992,14.98079603,25180000,15.00416755,20.16825669,13.83507079,64.82757941,14.39999962,3.824748783,7975.693957,2075090400.000000000,2382884200.000000000,-36797200.000000000,..,12.440833333,3428416.784791200,22489618.085000000,-4.986230088,2596030800.000000000,-249943800.000000000,296976000.000000000,1300606735.000000000,1.696201377,503731100.000000000
Belize,BLZ,2013,YR2013,..,..,..,..,1029,14.98079677,48870000,15.33652168,19.11168387,11.47069017,65.55179445,11.69999981,1.525675273,7921.263847,2174565000.000000000,2566287300.000000000,-24312300.000000000,..,11.569166667,15918403.918089300,37701552.368500000,20.732868821,2635637800.000000000,-93662800.000000000,..,509747769.000000000,..,589763900.000000000
Belize,BLZ,2014,YR2014,..,..,..,..,..,14.98079667,..,..,..,..,..,11.5,3.583314824,8029.833508,2258447171.510760000,2718546544.254550000,..,..,10.821783184,430.603259688,34230153.210000000,10.697066502,2730081000.000000000,..,..,1201399645.000000000,..,..
Belize,BLZ,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-885281552.000000000,..,..
Benin,BEN,1960,YR1960,..,..,..,..,..,10.15443972,190000,46.15772309,10.22697472,..,43.61513233,..,..,..,567527317884.392000000,633926397931.078000000,..,..,..,..,..,..,569258741297.659000000,..,..,..,..,6336523300.000000000
Benin,BEN,1961,YR1961,..,..,..,..,..,10.1673019,10580000,46.19378573,9.813301803,..,43.99276714,..,3.141280462,..,578689999723.226000000,640341107817.213000000,..,..,..,..,..,-0.876746551,587140754913.656000000,..,..,..,..,6336523300.000000000
Benin,BEN,1962,YR1962,..,..,..,..,..,10.84899208,28580000,44.70927268,9.791309172,..,45.49941815,..,-3.426409821,..,576819039778.157000000,630183434942.941000000,..,..,..,..,..,-1.769540166,567022906425.732000000,..,..,..,..,6435548200.000000000
Benin,BEN,1963,YR1963,..,..,..,..,..,10.62617346,37780000,43.71836971,11.46941958,..,44.8122107,..,4.730027971,..,618912827846.693000000,675207434873.482000000,..,..,..,..,..,9.008583423,593843248499.952000000,..,..,..,..,7227577300.000000000
Benin,BEN,1964,YR1964,..,..,..,..,..,9.135817319,150120000,45.52815226,10.79343737,..,43.67841036,..,6.650759111,..,653585428186.233000000,714437828698.668000000,..,..,..,..,..,-9.917286144,633338332456.682000000,..,..,..,..,6435548200.000000000
Benin,BEN,1965,YR1965,..,..,..,..,..,8.848297928,141340000,44.61942503,7.981849381,..,47.39872643,..,5.29386284,..,694551779638.025000000,763855739030.108000000,..,..,..,..,..,-5.495506440,666866395091.599000000,..,..,..,..,6236000300.000000000
Benin,BEN,1966,YR1966,..,..,..,..,..,8.227383684,116640000,45.14781983,11.30661294,..,43.54556724,..,3.575862727,..,749543009412.869000000,823230846151.878000000,..,..,..,..,..,3.884136236,690712621954.482000000,..,..,..,..,6533000200.000000000
Benin,BEN,1967,YR1967,..,..,..,..,..,9.211889454,124790000,42.0810132,11.41306251,..,46.50592429,..,1.078398672,..,779220268777.743000000,870319416042.209000000,..,..,..,..,..,35.513246916,698161257698.978000000,..,..,..,..,8908000300.000000000
Benin,BEN,1968,YR1968,..,..,..,..,..,8.994124888,100570000,38.868069,10.86881395,..,50.26311705,..,3.842335632,..,803730191930.261000000,903033885346.452000000,..,..,..,..,..,8.966097508,724986956472.750000000,..,..,..,..,9996999700.000000000
Benin,BEN,1969,YR1969,..,..,..,..,..,8.925408126,94730000,38.49666283,11.06306544,..,50.44027184,..,2.877497976,..,807994948725.554000000,920735917814.103000000,..,..,..,..,..,5.063196024,745848441472.297000000,..,..,..,..,10887999500.000000000
Benin,BEN,1970,YR1970,..,..,..,..,..,9.738464884,105330000,36.32785238,11.70374941,..,51.96839604,..,2.097757586,..,832678526853.608000000,946395934551.129000000,0.000000000,..,..,..,..,-6.627163999,761494533732.933000000,184901400818.196000000,..,..,..,10689999900.000000000
Benin,BEN,1971,YR1971,..,..,..,..,..,10.04720073,188260000,34.35773601,13.48080429,11.42150873,52.1614597,..,-1.496841833,..,839886221222.703000000,963427642847.203000000,..,..,..,..,..,-3.014147204,750096164999.504000000,..,..,..,..,9489999900.000000000
Benin,BEN,1972,YR1972,..,..,..,..,..,10.14360009,114900000,34.23102234,13.8881252,11.08388915,51.88085343,..,6.426367549,..,879725519234.042000000,1032425420893.380000000,..,..,..,..,..,44.853008745,798300101531.390000000,..,..,..,..,13820000300.000000000
Benin,BEN,1973,YR1973,..,..,..,..,..,9.962642661,133180000,33.62392031,14.29612581,11.18279971,52.07995388,..,3.706165313,..,915805361649.482000000,1066312111283.950000000,..,..,..,..,..,1.288666801,827886422984.983000000,..,..,..,..,14700000300.000000000
Benin,BEN,1974,YR1974,..,..,..,..,..,8.613715347,147600000,31.53369577,17.08422498,12.73991686,51.38207924,..,3.339312164,..,909816485597.482000000,1099412735124.770000000,..,..,..,..,..,46.491635509,855532135008.045000000,..,..,..,..,24340000800.000000000
Benin,BEN,1975,YR1975,..,..,..,..,..,9.251216756,208190000,30.53866655,16.16432909,12.23497502,53.29700574,..,-4.895345445,..,888880445373.443000000,1078657304439.310000000,..,..,..,..,..,0.078972548,813650881603.529000000,..,..,..,..,28000000000.000000000
Benin,BEN,1976,YR1976,..,..,..,..,..,8.592743367,192840000,33.19650626,12.9100344,9.194901563,53.89345929,..,0.884356331,..,874836797127.302000000,1064892553600.350000000,..,..,..,..,..,1.893394878,820846454690.244000000,..,..,..,..,27790000100.000000000
Benin,BEN,1977,YR1977,..,..,..,..,..,8.30837052,166680000,31.85508538,12.55698708,9.029592809,55.58792645,..,4.983663721,..,947265476650.321000000,1131785516049.360000000,..,..,12.000000000,..,..,-7.974292189,861754681656.167000000,..,..,..,..,32710000600.000000000
Benin,BEN,1978,YR1978,..,..,..,..,..,8.315875427,185050000,34.54214391,14.00536459,10.76107435,51.4524925,..,1.255078034,..,969860004916.597000000,1153273629759.860000000,..,..,12.000000000,..,..,-5.580451457,872570375369.500000000,..,..,..,..,33670000600.000000000
Benin,BEN,1979,YR1979,..,..,..,..,..,8.024981822,229260000,34.99288604,13.34334545,8.865208223,51.66376771,..,6.535747407,..,1023561379906.260000000,1276330551089.500000000,..,..,12.000000000,..,..,43.154144382,929599371054.447000000,..,..,..,..,48000000000.000000000
Benin,BEN,1980,YR1980,..,..,..,..,..,8.642612054,212870000,35.43268847,12.2816697,7.970468813,52.28564045,..,6.781763875,..,1093872833250.970000000,1414481335812.110000000,..,..,14.500000000,..,..,36.680253893,992642605379.691000000,..,..,..,..,44999999500.000000000
